tau,p,MaxPop,R0,y_rt,y_rm,y_rtm,y_rmm
12.0,0.1,2733.439070104359,1.7600717640237247,0.2342419080068143,0.17744244138723417,0.22467320261437906,0.16556291390728478
12.0,0.1,8273.9429835214,2.6054699567467328,0.1186472346786248,0.10942641242598915,0.12600806451612903,0.1652829028290283
12.0,0.1,6481.025668668002,3.7869023629873273,0.08534663865546219,0.0734241425266079,0.09236453201970443,0.04774305555555555
12.0,0.1,5579.049795120947,3.575855966023645,0.156128024980484,0.10838119957838324,0.109375,0.093482905982906
12.0,0.1,2585.0316040849793,4.5856391092093975,0.08348746403616934,0.0737653928260196,0.10667670682730925,0.06473634651600753
12.0,0.1,2438.2936917908432,4.2611537145730045,0.10278780585639789,0.0938373421636368,0.12039363484087102,0.0721947194719472
12.0,0.1,1900.676031698158,4.067507936861751,0.09373679763413605,0.07096284189643025,0.10080645161290323,0.07148692810457517
12.0,0.1,2279.3773138695683,3.9172989840847885,0.10540674603174602,0.07097323670596785,0.06906077348066299,0.06720430107526883
12.0,0.1,6569.946047859508,3.4668006961221214,0.1180926916221034,0.09958900580190819,0.18256013745704466,0.10840874811463048
12.0,0.1,1504.0271511135907,4.801348106628379,0.07893374741200827,0.05817149395965083,0.09765625,0.09146341463414635
12.0,0.1,2273.3715130464166,4.951490975313384,0.09970612930310661,0.08308800625857113,0.0734508547008547,0.09328358208955224
12.0,0.1,5314.14847115379,1.9651749728378827,0.23042352224253507,0.15879899623377008,0.21611341632088518,0.17118298368298368
12.0,0.1,2465.637304096998,1.5834520480963463,0.24384296513045597,0.18036182859689026,0.1953125,0.1531862745098039
12.0,0.1,5790.372186446363,2.879548014012628,0.15488656195462477,0.10654786386433318,0.12692577030812324,0.1010900140646976
12.0,0.1,1051.8205728211074,3.338591639051927,0.11671686746987951,0.09122495988525395,0.14799635701275043,0.07971938775510204
12.0,0.1,1798.8297604978632,3.3312852682795695,0.14093890938909387,0.096293663618989,0.14010721247563354,0.08723316912972087
12.0,0.1,7007.02396870978,3.064018814898076,0.13881714876033058,0.11243225787088228,0.09002057613168725,0.08126477541371159
12.0,0.1,1251.0598638795632,2.6353530113476857,0.1143702906350915,0.07536612399248291,0.12019230769230768,0.07342143906020557
12.0,0.1,1368.2377760174838,4.244715488609119,0.08973158551810237,0.07543342766712592,0.11227544910179642,0.13354700854700854
12.0,0.1,1021.1260961677274,4.656994506403539,0.07321208384710234,0.05452550764552383,0.09469696969696971,0.05296610169491526
12.0,0.1,1208.6837015166614,3.264700780868941,0.11026359485263594,0.11448229273915224,0.09057971014492752,0.12478298611111113
12.0,0.1,3311.36627107231,2.2972813682478215,0.18010616784630937,0.1284262408137235,0.1705383480825959,0.13799857549857553
12.0,0.1,5188.769403918563,4.605775174219449,0.11714026602176542,0.10156440724775882,0.11401326699834165,0.07936507936507936
12.0,0.1,9301.533047764995,3.878793696940199,0.0992063492063492,0.06156087055505674,0.11178861788617886,0.060453869047619034
12.0,0.1,1248.8248231865314,3.305673815095833,0.0953725723345224,0.07934560012191333,0.07530120481927711,0.09898190045248868
12.0,0.1,5532.577678113525,2.4284587120915324,0.16576428123038295,0.10233756394524637,0.15625,0.1221264367816092
12.0,0.1,2181.598621269578,2.675894817823107,0.125542888165038,0.11195002589219523,0.13318112633181128,0.12690355329949238
12.0,0.1,1853.616014836663,2.246024213771577,0.18685105621195847,0.14695550217309689,0.18472906403940886,0.15583989501312334
12.0,0.1,2931.775915571336,1.7913224237493854,0.2741745283018868,0.19183522492554383,0.22743813682678313,0.14880952380952384
12.0,0.1,8095.647407913341,3.6405201374385947,0.13404216648491457,0.09509229836498398,0.15120967741935484,0.13083735909822866
12.0,0.1,9564.250145727503,3.831797853231885,0.16252047502047504,0.11244054238239652,0.18168604651162792,0.13926024955436722
12.0,0.1,7682.645910331847,2.44193138774059,0.15307646356033452,0.08865458820216633,0.13915394402035622,0.06768953068592058
12.0,0.1,6545.712545813794,1.924478790325017,0.18264611689351481,0.12213326834348254,0.17174432497013142,0.11094674556213018
12.0,0.1,4145.196878413099,1.9675808342305976,0.18377155781735935,0.12170655831170958,0.16826923076923075,0.1272775991425509
12.0,0.1,2106.306673089908,4.619215920170982,0.09202453987730061,0.05871618398330823,0.10775862068965518,0.045289855072463775
12.0,0.1,2984.4687292444355,1.9629460701934953,0.15100549768518517,0.10135784520842414,0.15331890331890333,0.10153429602888087
12.0,0.1,7299.5479613397165,4.219966057397644,0.10617214043035107,0.07837158874574573,0.06659056316590564,0.06793478260869566
12.0,0.1,3813.178331706954,4.071505551778981,0.11915290880503145,0.09619390977207838,0.17261904761904762,0.12077294685990339
12.0,0.1,1047.1933040859165,3.746387952065257,0.10666877370417192,0.08822927418168368,0.09363295880149812,0.0563063063063063
12.0,0.1,5697.487022012921,1.753791945820843,0.29277870447595217,0.23977116277469596,0.29877260981912146,0.2531152647975078
12.0,0.1,2312.04902465095,3.1775879361523063,0.12504588839941264,0.08037787757402123,0.09654471544715447,0.07287379972565157
12.0,0.1,4612.875930582352,4.9387884326903135,0.07924335378323108,0.06346077358316704,0.0792572463768116,0.03407320872274143
12.0,0.1,1047.901565396842,2.245938864456323,0.11415525114155249,0.08349750147866586,0.11178861788617886,0.0591339155749636
12.0,0.1,6632.865486298727,2.312753601477656,0.14302920806985847,0.11779895746218993,0.1585144927536232,0.12019230769230768
12.0,0.1,2871.6306015136115,4.427205009469446,0.08700980392156864,0.0807817166193259,0.09523809523809523,0.06659056316590564
12.0,0.1,3236.2095922776043,1.7071923956032886,0.24282094594594594,0.19911649372606344,0.19728535353535356,0.18304046858359957
12.0,0.1,3442.368116368062,4.410129162554365,0.11851297405189623,0.09338882303810782,0.16361256544502617,0.10901162790697674
12.0,0.1,8046.271474960045,4.69744249015768,0.10933294886582083,0.08258095410800592,0.11081560283687944,0.0721947194719472
12.0,0.1,7918.587155397494,4.5262017515371475,0.11929358520267612,0.08789581252000518,0.10061553030303032,0.11393229166666666
12.0,0.1,2925.99805789231,2.4349420134601973,0.1372432859399684,0.09538154201083157,0.19747235387045817,0.07702464788732395
12.0,0.1,1911.2281977381112,2.1604631285593685,0.17466971544715448,0.10753344439054421,0.2221563981042654,0.10775862068965518
12.0,0.1,3977.890579814449,2.4413459290051724,0.13719034179993728,0.10254083125969751,0.13077200577200576,0.12443117178612058
12.0,0.1,5513.2889661047,4.957038221197191,0.09198203363914373,0.05714918021212966,0.06544502617801047,0.053794992175273865
12.0,0.1,5076.377253711056,3.5565434006883363,0.11689814814814814,0.08517536932447221,0.10575296108291032,0.08281032078103207
12.0,0.1,1367.6890895669742,2.338394574678054,0.1505490612823238,0.10700350303121961,0.13985339506172836,0.09652509652509653
12.0,0.1,3076.300918382265,3.8439360970022873,0.08250825082508251,0.08048729682321015,0.05131362889983581,0.05319148936170213
12.0,0.1,3239.94242789071,4.687833297315363,0.1253858024691358,0.09291860590343652,0.17769607843137253,0.09009009009009007
12.0,0.1,3382.567344262572,2.5809549833272207,0.15093537414965985,0.10173478809630622,0.16647640791476406,0.09727626459143969
12.0,0.1,3708.8962589914595,3.8470783575187206,0.12226697353279634,0.07289253273687989,0.13020833333333334,0.0731749311294766
12.0,0.1,4374.371813390166,2.7035073084592636,0.12944390084801044,0.10851867583240382,0.12736535662299855,0.0921474358974359
24.0,0.1,1215.5553314914403,3.7579686647880552,0.19571261340357035,0.11015134224606118,0.19755747126436782,0.14880952380952384
24.0,0.1,2038.5962615307521,3.2941638469197976,0.1668028322440087,0.1106799077631474,0.1767448856799037,0.13616557734204793
24.0,0.1,3222.0125180739064,3.548183652228257,0.08882428940568475,0.06981808697306362,0.08267195767195769,0.059694364851957976
24.0,0.1,5321.912735897348,3.509911492132021,0.2857584182885388,0.13951490454061097,0.27894002789400274,0.11014602215508558
24.0,0.1,9280.953815317305,2.6736409146379003,0.13276143790849673,0.089883162868216,0.11329305135951662,0.08417508417508417
24.0,0.1,4382.321016571928,4.42743449795674,0.15154543032240875,0.09341768591816298,0.08043758043758045,0.11207805907172996
24.0,0.1,3793.162870707212,1.7854652254322467,0.14638157894736842,0.09060208607241133,0.13440860215053765,0.07995735607675905
24.0,0.1,3498.8841251858407,3.087652286801412,0.09937657286662091,0.06921932640824761,0.09500542888165038,0.07919103313840155
24.0,0.1,2136.120402021287,2.1526683830318563,0.1899335232668566,0.09349016225371573,0.1698014629049112,0.09264823717948718
24.0,0.1,2440.1747162263537,4.72724001453396,0.1443637621023513,0.04940996010370026,0.17764857881136947,0.04622781065088758
24.0,0.1,9652.760163914145,3.181635439693968,0.1718447189922481,0.0739099969153441,0.15076754385964913,0.10063098346388163
24.0,0.1,9735.03586911833,4.125981893205139,0.06930443548387097,0.05307357024216584,0.0625736160188457,0.08231153496821073
24.0,0.1,2185.293963638671,4.369528269595905,0.17124503123225437,0.07637394888520806,0.21481841763942933,0.08652822151224707
24.0,0.1,8617.285335772844,3.477399976062401,0.08715139442231075,0.05417692664795736,0.09126384692849948,0.0638347260909935
24.0,0.1,2163.8379028769577,4.780188216543559,0.13561160835367508,0.06372174458034328,0.14769900497512436,0.048590864917395525
24.0,0.1,6833.3843329851115,2.0649934079308596,0.1351825842696629,0.08720434715491869,0.12849956255468065,0.10144497228820269
24.0,0.1,1349.3614147431226,4.045414171983988,0.12697139802191926,0.08762011665841449,0.11893044619422573,0.07907040704070407
24.0,0.1,6543.190272545011,2.371350036757255,0.1005329457364341,0.08040015389292858,0.07089877835951133,0.08085996955859971
24.0,0.1,3594.586549827566,4.839195404214004,0.15659606866002218,0.08106181125834461,0.15770252324037187,0.08278145695364239
24.0,0.1,3384.4403081088826,4.243039602425936,0.08150873414692511,0.040398622734659946,0.08037551440329219,0.03698224852071006
24.0,0.1,3525.5910322777163,4.563757295199093,0.17998747913188648,0.07928566307025665,0.15495867768595042,0.0496031746031746
24.0,0.1,5160.922098614765,2.792305417312199,0.13794084186575653,0.10309611630260584,0.11094674556213018,0.12451409135082604
24.0,0.1,1594.9211642805071,3.5356183619956996,0.11450381679389314,0.09063141612079981,0.09993849938499384,0.07728494623655914
24.0,0.1,1526.7094143656186,4.646896977921616,0.12912506932889628,0.0688657883245439,0.17031051964512042,0.107281284606866
24.0,0.1,1240.0922561431237,3.558663995634325,0.1145912910618793,0.07097804690852673,0.116921768707483,0.06085337915234822
24.0,0.1,4731.882412180318,4.012721665819666,0.16351261620185925,0.1123102853475094,0.18790849673202617,0.11173587081891581
24.0,0.1,8047.9554803636875,3.562684150072351,0.14204545454545456,0.08457610946076247,0.15459363957597172,0.085167714884696
24.0,0.1,1676.0797521467337,3.727912118054396,0.08599545345776502,0.06046867091958571,0.09378349410503752,0.0755287009063444
24.0,0.1,5176.308622724772,3.362183716924445,0.15907978463044542,0.07950467669747589,0.13109410430839002,0.0673854447439353
24.0,0.1,2517.832225844664,3.1858455775435734,0.053436147186147184,0.048272239459379626,0.03994591937069813,0.06692271880819367
24.0,0.1,5993.0485253433335,2.985939849069223,0.1572186456843109,0.10427611809313948,0.17543859649122806,0.10223253757736517
24.0,0.1,2148.2950121296712,4.993421079039477,0.08774471921689853,0.05993157161260063,0.09348290598290598,0.0571236559139785
24.0,0.1,1551.3441302869348,3.498783026064483,0.0769115890083632,0.05550743885497875,0.06830601092896176,0.0791139240506329
24.0,0.1,6540.3894538273435,2.6951266649613035,0.140020366598778,0.08859212007594036,0.10850694444444445,0.07497857754927165
24.0,0.1,2017.5893850383932,4.7294724563207176,0.1022640791476408,0.07640649361825921,0.10723039215686275,0.07340604026845637
24.0,0.1,4361.913981339981,4.694355561031484,0.06514940931202223,0.05909823891949519,0.09042245370370372,0.044058408862034236
24.0,0.1,5763.167908742145,3.5647180364377222,0.2170853926414058,0.07654993496869986,0.20511583011583012,0.08680555555555555
24.0,0.1,1137.3591296989928,1.9530420667102444,0.16235632183908044,0.0933386927753671,0.15520534861509072,0.06981680071492405
24.0,0.1,4929.169672705598,4.8170390715692495,0.11591361712720934,0.08105118130792496,0.10380870561282932,0.07418397626112759
24.0,0.1,3464.9824964045715,4.5193109875583755,0.09359021183345509,0.05943685922730925,0.09149774774774774,0.0755287009063444
24.0,0.1,1001.0071098198094,2.2221473714352244,0.1574522213948871,0.09343623885581066,0.20032051282051283,0.08994893221912721
24.0,0.1,9778.956850254557,2.8179538575081162,0.05590017311021351,0.04848061761309378,0.03582451499118166,0.04273504273504273
24.0,0.1,2522.5021418881406,4.83473227758061,0.10922641994345927,0.06102252801676065,0.08951822916666666,0.05621693121693123
24.0,0.1,4354.251100694756,3.6263806818256112,0.08545197740112995,0.0635026608740891,0.07173153692614771,0.05935422602089269
24.0,0.1,9438.549241091849,2.7658763871999197,0.14492753623188406,0.1030790880656363,0.16564729867482159,0.09635416666666667
24.0,0.1,1336.0312027923892,4.585780071057904,0.18567184643510057,0.07651411166524481,0.18861454046639228,0.09754738015607581
24.0,0.1,5482.933480888719,1.805810257119251,0.15695573622402892,0.12844634257095436,0.15799057412167952,0.1393613000755858
24.0,0.1,5919.331417269873,4.65564621050712,0.07130675135262292,0.06339113436266246,0.08623068432671081,0.08333333333333333
24.0,0.1,4556.653598104975,1.930988127981669,0.1156135531135531,0.088781890662116,0.1039002557544757,0.08880568356374809
24.0,0.1,2760.7819296103553,2.7460495200190462,0.09940357852882703,0.06022487291946859,0.08445945945945946,0.044326241134751775
24.0,0.1,1890.5294346847209,1.6499425734365487,0.2127659574468085,0.15220227633405292,0.1726017441860465,0.14168765743073047
24.0,0.1,7662.33920160536,3.180788582331507,0.1807529294440289,0.1320940661479295,0.14169730392156862,0.1465818363273453
24.0,0.1,1020.1159767311066,3.691071627019648,0.1603238015138772,0.09726327406812059,0.16427718040621264,0.07678952991452992
24.0,0.1,4650.589323242232,1.608612009228975,0.1834637964774951,0.12350894290713514,0.18678160919540232,0.12792397660818713
24.0,0.1,2492.531217720136,4.884495883825036,0.10432594291539245,0.04790538082686786,0.07929642445213379,0.0377643504531722
24.0,0.1,3363.66111785753,2.6503325671118625,0.1458773164438189,0.08127430602490758,0.1953125,0.08012820512820512
24.0,0.1,1511.8269491080212,3.6580741059452793,0.1383399209486166,0.06104395370539404,0.11529898218829514,0.04200268817204301
24.0,0.1,3338.0910685318377,4.905249394311541,0.07429645803008247,0.05416763427149873,0.10264598540145985,0.06720430107526883
24.0,0.1,1166.0243669999934,3.5123134998281507,0.22584808259587022,0.07327533890311044,0.2170138888888889,0.07534067085953879
24.0,0.1,9074.76411225151,3.689390210060674,0.1953638035198319,0.09680463835570088,0.16622340425531915,0.09469696969696971
24.0,0.1,1156.6324598559197,2.160390089233671,0.23727786752827137,0.1332258955488765,0.21760844748858446,0.1516350210970464
24.0,0.1,3950.8476111935506,4.864418656751299,0.16489361702127658,0.06515351604988226,0.13917004048582995,0.04901960784313725
24.0,0.1,8405.7372023736,2.1876969871905105,0.11394132889135665,0.07024250754367937,0.08617193836171938,0.05086694975230007
24.0,0.1,4275.32371513861,4.458568811738472,0.1184609552691433,0.07961028131476444,0.15681003584229392,0.08816614420062696
24.0,0.1,4613.958965941873,4.567507909271318,0.1689425770308123,0.1034545507534474,0.15782828282828282,0.11096792668957617
24.0,0.1,7539.497275589305,1.8053813836349473,0.3140216910137229,0.18256668808847049,0.31155589123867067,0.16181229773462782
24.0,0.1,5912.350091670464,4.984673064740374,0.15401430842607314,0.06493649940149974,0.1356960408684547,0.06887052341597796
24.0,0.1,4769.168921766855,1.6847284134532114,0.24718533487297922,0.14078017755351294,0.19965277777777776,0.1488095238095238
24.0,0.1,2338.46493942979,4.617233414525295,0.07860195360195361,0.04020978050704353,0.09722222222222224,0.048524844720496896
24.0,0.1,3694.058846377039,3.7380229107823144,0.07196192430460556,0.03752131410290253,0.07298301486199575,0.042574931880108996
24.0,0.1,3349.505212775495,4.909309255107383,0.0565644099670898,0.039186128486056154,0.031855249745158,0.038580246913580245
24.0,0.1,5755.154623227379,3.0167676142853836,0.15808284457478006,0.07931687585767803,0.16882183908045978,0.08632596685082873
24.0,0.1,3462.5105853104383,2.970721945960579,0.1544046758255001,0.08699277411086795,0.1427469135802469,0.09775171065493646
24.0,0.1,1558.222071943026,4.47923499594463,0.10251072419883928,0.04611360943460037,0.08037551440329219,0.05868544600938967
24.0,0.1,2316.288523729043,4.497400215002532,0.10376756066411238,0.0439558867490745,0.07804017372421282,0.037407918968692444
24.0,0.1,2828.3908464677334,4.122676491508426,0.059503326451020876,0.04161004922958901,0.07033762057877814,0.035449389179755667
24.0,0.1,5697.437899861597,4.258861004687634,0.1063862356110703,0.07756185391466414,0.12353098290598293,0.061274509803921566
24.0,0.1,2840.4675648180028,2.9365976949483903,0.14726745620528003,0.10088572387998995,0.16957364341085274,0.09963768115942029
24.0,0.1,8411.083542928234,3.5523269774587853,0.1257183908045977,0.08457703107774805,0.14222017220172203,0.0821503680336488
24.0,0.1,2533.140866819836,1.6919496524905617,0.1758734655335222,0.12345466366980569,0.14406028368794327,0.08987831858407082
24.0,0.1,7028.5742454718065,2.883115412478337,0.20089850670716278,0.12918776048480685,0.1549314345991561,0.13330853174603177
24.0,0.1,8305.312308410052,4.001019602807257,0.12295332355816226,0.1115273654790575,0.11805555555555555,0.07939532520325204
24.0,0.1,4281.006084004365,2.7133192233439534,0.11656907395358926,0.08905433560624605,0.12417218543046359,0.08387445887445888
24.0,0.1,6722.1498389968565,3.6590084069347357,0.058873902804538636,0.04857516819567855,0.05122950819672131,0.049603174603174614
24.0,0.1,1851.3637301583847,2.414656438224143,0.12379023182534324,0.0971492997585145,0.12158254468980022,0.08680555555555554
24.0,0.1,1632.5496498246011,3.5723474552035963,0.09087358807978851,0.05410085933972172,0.09988584474885845,0.06840796019900497
24.0,0.1,1823.4890967267118,4.98048049303236,0.14918562201628757,0.06317584277208446,0.13134057971014493,0.05847953216374269
24.0,0.1,5285.066294519362,4.729194255935123,0.10786722096245904,0.05597985971778568,0.07134703196347032,0.044899425287356326
24.0,0.1,1820.1298199756197,2.150565682635098,0.2882963256674597,0.2026552854809922,0.29012863534675615,0.17415878023133546
24.0,0.1,9254.739668224742,2.252881075162269,0.17623165618448638,0.12104021022978342,0.1736111111111111,0.12088477366255143
24.0,0.1,2175.2455049446444,4.022113750246275,0.10316580438531658,0.059878892477911005,0.10750296559905101,0.07267441860465117
24.0,0.1,5794.435550528269,1.8192864083479097,0.15556288478452068,0.08080570593150084,0.1689189189189189,0.06741475295755046
24.0,0.1,2323.0839324214694,1.9271133635983755,0.17338357361293144,0.12084995676431431,0.21097046413502107,0.13192612137203166
24.0,0.1,8417.06629529756,2.425997546200522,0.08219082260772242,0.055314645980876556,0.059665871121718374,0.04702784048156509
24.0,0.1,2181.6637036341967,2.143115070012383,0.21886281588447654,0.11753256972901904,0.21607327141382868,0.10416666666666667
24.0,0.1,4562.139476788336,4.383438909835018,0.20670147954743257,0.07599021879914578,0.2550138312586445,0.08370535714285715
24.0,0.1,2577.5905511380715,4.949449103671455,0.08267195767195767,0.05786892061253875,0.06147540983606558,0.07840501792114696
24.0,0.1,1159.634851557429,4.596919393320389,0.07535795026375283,0.05179299241061887,0.09615384615384615,0.0390625
24.0,0.1,1505.1032349540037,4.815693004444276,0.1540556033247349,0.08563503105391305,0.15144799054373523,0.09403935185185185
24.0,0.1,1316.6360850624508,2.520992152245335,0.1569846572630537,0.08602777330219438,0.18875838926174496,0.09218289085545722
24.0,0.1,6827.096407677856,2.7081065400937017,0.18313408345053914,0.11399307798539333,0.1782718120805369,0.0949367088607595
24.0,0.1,4320.733871247643,3.077638672583002,0.13927984987098288,0.08474782858659588,0.1765536723163842,0.08798819255222526
24.0,0.1,1909.4842588264523,2.298364010886223,0.11878069613495622,0.07070050079167572,0.1370614035087719,0.06746545768566495
24.0,0.1,8581.809712664897,3.667046450368516,0.08914532794249777,0.07133489204566276,0.08293524416135882,0.0686127744510978
24.0,0.1,2680.2524765053686,2.524831337776249,0.17585608237547892,0.11540387457136206,0.14928343949044584,0.10527482269503545
24.0,0.1,2396.956148271326,1.9538370943391035,0.22584157250470807,0.13781743114022393,0.23809523809523808,0.10545267489711935
24.0,0.1,1202.3171108570843,4.8028463976206375,0.13020833333333331,0.05956997644124607,0.13586956521739132,0.0508130081300813
24.0,0.1,7783.7155800655355,2.2405041409714292,0.10340717891194617,0.06402921883225221,0.11957908163265307,0.0607813547954393
24.0,0.1,2864.147452786936,4.293980046442675,0.10952471003530004,0.05808957762205779,0.10762607626076262,0.07194694694694695
24.0,0.1,6914.518627362863,1.9386219684345112,0.17673361310951238,0.10501291463457497,0.12796887796887796,0.09536384976525822
24.0,0.1,2445.789832229132,2.8773382119802635,0.1745452216243915,0.09036191004829565,0.18973214285714285,0.1016260162601626
24.0,0.1,1334.9921126519162,4.3865912580888216,0.11602098466505247,0.06574812754137851,0.15166028097062578,0.08320021299254528
24.0,0.1,3751.128107829643,4.700544162586608,0.125,0.07835882759044994,0.12978142076502733,0.06529850746268656
24.0,0.1,1022.434079650811,2.1453989202256722,0.15833919774806474,0.08440173996446895,0.12747668997668998,0.08766501650165016
24.0,0.1,1354.290567820775,2.435278414524605,0.1434450853160298,0.10411320921546031,0.13751375137513752,0.11014602215508558
24.0,0.1,5823.133979071116,4.8849150175373826,0.16852981029810296,0.09446503884911761,0.23193359375,0.09101941747572816
24.0,0.1,2020.8888065378835,3.537302441256798,0.21219135802469136,0.0923364998117518,0.25757575757575757,0.10981425702811244
24.0,0.1,1363.8947596688042,4.394869197190924,0.10064807541241162,0.049548245684140124,0.09191176470588235,0.034203980099502485
24.0,0.1,5208.65531862922,3.206324465087496,0.15552925467346443,0.0803548761565209,0.15068134171907757,0.07066582914572864
24.0,0.1,1117.2051428484845,4.668296044111619,0.10260703966377725,0.039626044632472754,0.10302197802197802,0.03902497598463016
24.0,0.1,4193.110577764661,2.5368612420668684,0.08313180169286578,0.04698187887302108,0.08105187319884725,0.04746835443037975
24.0,0.1,5482.853848323125,3.807956397429791,0.04662190963341858,0.030738770077277353,0.05144032921810699,0.024933510638297875
24.0,0.1,5767.173691751043,3.0454130382151137,0.10320975503062117,0.07591198669373031,0.09440104166666666,0.06642512077294685
24.0,0.1,8478.031809165766,3.246318363755527,0.2016912908242613,0.09234764633098819,0.21331058020477814,0.10028467908902693
24.0,0.1,4035.2731133654765,3.586768727760738,0.1572174922600619,0.09311238347265552,0.16695702671312426,0.10384215991692626
24.0,0.1,3034.3899439852694,4.226122146596529,0.08902483564645727,0.03891972204751438,0.0983984799131379,0.019230769230769232
24.0,0.1,1362.8171819588963,3.5316143516860405,0.1260922641994346,0.06281273109385982,0.12175324675324677,0.06510416666666667
24.0,0.1,5084.606072955284,4.847348928975077,0.16084558823529413,0.1272538896998288,0.15046296296296297,0.12193422519509474
24.0,0.1,4114.066528052907,3.80443939446085,0.11882716049382716,0.07331371575703396,0.078125,0.05720134874759152
24.0,0.1,7459.684996370801,4.334317300593946,0.09707287933094387,0.0632664528156253,0.10171156004489337,0.05901794145420208
24.0,0.1,4566.375446777452,2.381402944175483,0.14641091768751346,0.08867880848078714,0.1794871794871795,0.09933419243986256
24.0,0.1,2249.523552506651,2.6740052662075255,0.11239977090492555,0.07651835501913433,0.12820512820512822,0.08060515873015872
24.0,0.1,3156.5788915954704,4.097131842794694,0.12788137788137788,0.05545279677637122,0.15489467162329618,0.04438920454545455
24.0,0.1,4018.656309656816,4.605312158564322,0.14965025558245895,0.09435608947892862,0.15362709832134294,0.095565749235474
24.0,0.1,4964.02574225291,3.559287202505334,0.12365107913669064,0.07317485832353346,0.11608015640273703,0.06313131313131314
24.0,0.1,1509.9241002921706,4.272658739521406,0.07653686015184914,0.07004346717183568,0.057681867535287736,0.07088264299802761
24.0,0.1,6507.745755122036,4.72863056092876,0.10247164694280081,0.04034079105736532,0.0806924882629108,0.04131255901794146
24.0,0.1,8427.768063613825,3.3655387130640575,0.19595709570957096,0.10596849677866592,0.18687707641196014,0.10932944606413994
24.0,0.1,3898.7099381292273,1.9702837162928222,0.15030553912872066,0.07749744842933036,0.16957364341085274,0.0870253164556962
24.0,0.1,1115.0146384693876,4.853456606976449,0.10632642211589581,0.06522217268981348,0.11614401858304296,0.06784802043422734
24.0,0.1,1130.99484270362,2.3408077767556574,0.10630660481555115,0.06456348078944926,0.10964912280701754,0.04986702127659575
24.0,0.1,1140.8711998568729,1.871576659099186,0.1711114746945899,0.0925444744835602,0.14614427860696516,0.11274509803921569
24.0,0.1,7309.431829374514,4.371821286701325,0.14048531289910599,0.07654398500628527,0.08960573476702509,0.07172131147540985
24.0,0.1,5182.012205436284,4.5561475336269215,0.08965475322149281,0.045536547169692215,0.12703252032520324,0.03665689149560117
24.0,0.1,4473.227271606037,3.7699382912011736,0.14962715855573,0.07914148989287018,0.13354700854700854,0.0505663430420712
24.0,0.1,8271.501553634263,3.7057464408677214,0.2023381294964029,0.07977256898315499,0.2924679487179487,0.08884803921568626
24.0,0.1,1894.467818547332,1.6601358877514174,0.2793896410917687,0.20495154563356366,0.3027065527065527,0.1857429718875502
24.0,0.1,8189.496636460908,2.3919216134864127,0.14624384236453203,0.10252271260817826,0.13988095238095238,0.10623229461756376
24.0,0.1,3487.444119651353,2.7518627255660126,0.2445949644225506,0.13110044030001408,0.3006436314363144,0.14204545454545456
24.0,0.1,1730.4560395842418,2.217341908767614,0.26592140921409213,0.13152144408651767,0.3073116219667944,0.1564164004259851
24.0,0.1,2794.448002640774,3.4320079236891234,0.0858594459582198,0.06122691839247522,0.06922468354430379,0.05547337278106509
24.0,0.1,7479.64761902893,2.2461560225813773,0.14625485387287962,0.12616050023273503,0.1320018365472911,0.07900280898876405
24.0,0.1,5299.159807454926,2.3454139481405964,0.11546335130816855,0.07225113359300274,0.12524437927663734,0.0737463126843658
24.0,0.1,8881.803200129574,4.651740871617129,0.18155957161981257,0.07057084077204834,0.21054964539007096,0.09088366890380313
24.0,0.1,4603.5965713696705,4.313357702497953,0.09031349497918198,0.0690859332327272,0.06772445820433437,0.06619286510590858
24.0,0.1,4965.088160022523,1.5793023568100506,0.22703684483653347,0.18078984507519022,0.19925343018563355,0.18448524118070553
24.0,0.1,3564.4407059993387,4.073771466697675,0.1498922123416869,0.06006554347987051,0.15795765027322406,0.06709039548022598
24.0,0.1,9232.886140681218,3.715316843308021,0.14615812917594656,0.08263106069276524,0.16835016835016833,0.08603736479842675
24.0,0.1,7432.0147625591335,3.9440203043297455,0.0748587570621469,0.0559904858620357,0.06108539094650205,0.0678706326723324
24.0,0.1,7334.91277814247,4.220677218842521,0.15364789849325933,0.09193681302356962,0.13553283767038415,0.06283068783068783
24.0,0.1,1084.0362419205314,2.3814088546980736,0.14176528599605523,0.08987214155222571,0.17879353233830844,0.05983463881636205
24.0,0.1,4918.215955089695,4.643322451461822,0.1282557221783741,0.06458034579741075,0.07603406326034062,0.03330910852713178
24.0,0.1,6909.547273884063,3.9110307530486947,0.10187810063784551,0.05736259068010914,0.09437919463087248,0.056990881458966566
24.0,0.1,1215.1120516056037,2.372836668870884,0.15854779411764708,0.09912187562899424,0.1029191616766467,0.09265498652291104
24.0,0.1,1141.6703865214306,3.6273166843414937,0.13997395833333334,0.08406999533465433,0.1708984375,0.08182275931520644
24.0,0.1,1583.062759225043,4.395363323561748,0.13072875033306688,0.07878556371681511,0.10593220338983049,0.040543912175648705
24.0,0.1,2770.7697537703875,4.651876546347124,0.10909619860356866,0.03994248786881672,0.15644078144078144,0.043662674650698605
24.0,0.1,5927.875346282265,2.5003909552659183,0.128783000643915,0.07049343169869471,0.10061553030303032,0.09182736455463728
24.0,0.1,1317.748868993414,4.22490020044596,0.11693869426751592,0.06483086314976429,0.10683760683760685,0.05901794145420208
24.0,0.1,1524.396291670304,4.092238018914477,0.15998887033945466,0.04807200818499144,0.17224409448818898,0.062042842215256
